Country_code_A3;Name;Y_1990;Y_1991;Y_1992;Y_1993;Y_1994;Y_1995;Y_1996;Y_1997;Y_1998;Y_1999;Y_2000;Y_2001;Y_2002;Y_2003;Y_2004;Y_2005;Y_2006;Y_2007;Y_2008;Y_2009;Y_2010;Y_2011;Y_2012;Y_2013;Y_2014;Y_2015;Y_2016;Y_2017;Y_2018
PRY;Paraguay;61550,4456076881;60055,4288797717;60672,4412146216;62250,5676065217;63297,2233461351;64854,2830976998;65181,6658122176;65429,9993179987;65419,8802596282;66731,1634592471;64947,5334168352;79469,3815073201;78741,0785609184;80634,7045846234;79297,2544458822;79936,1830644985;80575,1219983109;83516,7972625579;83125,2413059476;85971,6234890369;89054,7017485121;102463,103916288;103283,885996395;104190,742328622;106425,984875141;105529,034547011;83249,0416818093;83754,9664590295;83219,8931429169
PYF;French Polynesia;170,794926482571;172,266837524799;174,678507975361;176,584762598987;159,285045942058;163,042241500337;161,771622382511;168,25256613598;170,820701155428;171,485914091478;160,983930859893;163,388204346291;160,767909637851;169,325061347929;172,446810123034;172,544542784825;169,61991111616;168,722882669289;180,252295672598;186,985945710869;194,135546843629;249,937512312243;234,194670221645;232,916283048862;217,317491522825;228,669288061136;223,264457484026;222,947236566702;226,662214462401
QAT;Qatar;4151,12893179856;4185,61154685329;4426,33380170336;4310,7813668303;4678,25434440114;4588,50877272595;5505,7068379032;8681,44044734047;8868,45888186277;9741,70648644923;10490,0285064988;9417,06487756422;7989,86456949306;9537,06717286443;9978,99319961916;10289,3494921326;11157,9395240166;11576,0520910365;13274,3808670373;14245,272407468;14893,0395922595;17075,9957061749;14859,5091137351;21736,5464838381;22340,0617695646;23171,9134828524;23642,4927579229;24160,2777447249;24707,1673323085
REU;Reunion;242,751236064323;286,956938025736;280,339584372481;305,517256333055;313,108372280857;322,769539412425;333,086143443046;347,708808909117;384,224305501189;402,07486310598;411,693017022862;422,15870526457;446,713418080904;459,416059096315;490,253125257288;494,922803497181;482,410561007754;475,373228348524;494,160114036462;510,580473533134;498,521837553344;494,978452524617;483,038770229222;472,172871578505;486,167872791156;500,893003774741;511,486021971605;506,308511888803;523,959541083701
ROU;Romania;54525,2480374144;45539,147904669;44488,762800578;39855,6494146513;39865,9594528292;39656,6826045947;39611,4630755829;37465,7030309192;32988,3831457568;31331,2399867909;32449,2639031674;32750,9756661107;32125,1325171241;32561,3703783155;35184,1315016457;34600,6402915004;34275,1783676011;34874,6224173733;35637,4211894066;31568,4253944892;32225,5027724457;33487,3410420582;33775,1318455659;34807,8306199368;35781,355233711;35425,4060286854;40009,7195615709;40778,525918756;41021,9645160969
RUS;Russian Federation;511425,055334269;492538,391419889;530146,933956419;494550,944725734;463817,766619296;445610,993685198;418414,739742578;398894,658095262;381260,330208157;380713,163103253;388011,408037555;353293,497302275;349358,58154365;353680,543717215;352121,314561103;350643,890598612;353798,429447625;360783,019632694;369634,523947836;362664,438445451;369082,446354055;400979,600506847;390539,43031519;391589,28186058;393180,322084193;394292,569790093;412869,237917601;415199,450808036;420035,143040296
RWA;Rwanda;6099,45149411614;6132,25784338069;6028,06418140471;5882,74157622062;5738,66314718838;5542,92523099345;5702,12748046896;5841,43390409373;6049,94691672671;6305,44897424064;6358,44251552003;6244,76544752093;6328,89641029028;6589,60710818491;6751,45509539224;6923,7175199222;7229,15155428957;7425,45200665128;7636,9723975591;7750,82095844448;7971,16197263573;6889,41715828591;6934,79323146228;7013,55532518814;7051,66727512807;7551,00983587203;7354,5104087785;7425,54481404807;7530,41648282386
SAU;Saudi Arabia;30755,3906174674;32449,0009468763;33827,188579331;35048,4133721045;36953,5952682246;35568,6667250749;37440,0558101744;39053,3958748629;39479,2740379245;40342,5500135856;45208,6610956655;47954,8091089116;50567,3073488814;54354,827042808;58067,3840795285;62549,1243792147;65678,6053931726;68698,0819694296;70719,5202142557;71088,6879118639;72737,3254093381;76790,9019163719;81289,1242995448;83286,9658279246;88463,2866026863;93359,5022006151;98078,3769234358;100408,270070846;103624,672936934
SCG;Serbia and Montenegro;16075,0784539173;15157,6725871829;13302,6708917698;12986,6295004899;12372,8914470619;13105,805007438;14327,7466504185;14665,8120698814;14497,2218503596;12944,132567867;13074,8395382555;13728,7134014569;13780,8021512806;13461,5038332228;14485,2546779068;14215,8254718565;13794,0197444011;14917,265595395;15517,8299312142;15025,9179291043;16218,3665587156;16165,0611998949;15855,9618756772;16205,8462960343;14847,0854602029;15694,76951768;15782,9868660213;15972,3049048094;15298,5825344012
SDN;Sudan;48294,2766678202;49781,5135812458;55440,5896781221;59940,9400816899;63745,9782820922;64710,1453535707;67693,9990610116;70786,3305435564;73614,9625863953;77951,3160914057;81035,6434954664;84563,4923128692;86267,8218201518;90205,2002365606;91892,6491757063;94681,9209907969;96258,5380133227;97566,8928294462;97953,2174205248;99028,3240186736;99902,7856453575;96186,2795868531;133504,597669078;135051,536956809;135806,853515984;135939,954894352;137737,048064452;137152,64214812;138727,32625186
SEA;Int. Shipping;12590,995080013;13048,9453460394;13976,7608223913;13607,1573031492;14052,4011590769;14523,0406344675;14883,2359282239;15289,7836342475;15749,7588160171;16537,5487420427;16987,8274477297;16177,3149422749;16695,6939804948;17079,7806673711;18722,1484740142;19385,5344459095;20525,3697511471;21655,4357248388;21720,7309193311;20633,397250344;22142,0039939748;22167,7625379877;20706,0762416877;20608,8635868523;21284,1874342978;22081,6429833151;22729,0283427277;23322,6567089723;23536,7120056173
SEN;Senegal;11809,4065922268;12017,3182237774;12207,3340002186;12440,0605080686;12595,396477372;12683,9610421384;12921,2103769463;13400,1847902022;14149,4447800467;14985,2700686909;14501,6556056262;13256,2588335264;13219,4242019912;13312,1303566429;13671,5099807142;14078,1931006873;14315,2702313575;14514,4335972068;14926,1454971439;15321,5836901563;15703,43087444;16033,9142785499;16511,2687049422;16918,8188439621;17467,4382583192;18391,0189464132;18489,3415618525;18688,0546655168;19166,6452344347
SGP;Singapore;2832,30776803771;2999,22657870094;2933,5819317953;3206,02403213536;3453,42983510809;3549,44770985009;3661,43252355994;3793,27862997938;3747,94857274894;3917,04771142507;4330,2131002566;4642,79708104048;4926,10929431991;5006,88402956768;5525,0932152686;5827,77833865749;5984,75815789471;6147,22735528564;6287,53111266087;6081,94547831559;6195,99081965187;6483,76126329398;6572,46109148956;6591,87542912704;6893,95889391856;7339,06073497608;7872,25665905639;8431,19786899372;9059,54459194187
SHN;Saint Helena;4,3008813996458;3,84356464090641;3,8118584372296;3,89685445863846;3,29123317826183;3,38923528304686;3,36903336943333;3,24834687925913;3,32730290674462;3,35111651627567;4,10672613832302;3,61360014577749;3,59465272074084;3,61753236889633;3,73605284412731;3,77364196300961;3,60488199849232;3,73260498859208;3,82171595171036;3,82800814783466;3,91562006911974;3,96155851237294;3,96894586035318;4,23070644945975;4,22628239760981;4,2048834918978;4,2351178607936;4,31005194386752;4,392708868407
SLB;Solomon Islands;340,247241084431;343,747317717368;347,392617553603;349,452008281468;350,441696448018;353,565704110529;355,365339345153;358,035674856249;358,201886046967;361,319681713134;359,007464784986;318,225770812403;320,336825818613;324,781339351902;330,328357717954;335,094300090328;339,328914213507;343,691976523198;350,325449193566;354,055997200851;360,222830390813;372,546751067505;375,478864545646;381,498276282573;383,425500138216;389,393626452917;416,112650587383;431,392236374187;437,1302382275
SLE;Sierra Leone;6044,74484805163;5989,06482739845;5920,01317799804;5989,62214270307;5890,75015019631;5742,12265004272;5692,80021335932;5714,78723390442;5800,30325091022;5497,6477637381;5415,14975725885;5542,37772024136;5864,50575760997;6093,73433519956;6439,92288960368;6760,6297814213;7223,69879101317;6533,37111280963;6731,82097521706;7019,84253090918;7232,36468281651;7498,49674858771;7873,32055340599;7911,56470558459;8158,68368863238;8204,55247455823;8187,04941952255;8270,31753121028;8306,48278788446
SLV;El Salvador;5997,7057046258;6214,69362689068;6317,46445802179;6257,58690393522;6378,61534703053;6101,30307084694;6604,41814907817;6868,01790583889;6417,71018190947;6568,14679830694;6333,54658019509;6701,16429374513;6783,88701956475;6688,02598442273;6927,99390890747;6965,1853410868;7174,48502219582;7197,16137600734;7166,33878043817;7097,58394262783;6965,30392281254;6631,48139673019;6984,19962852603;6767,26207665034;7002,87635107131;7002,86959404864;6916,97885558593;6935,69403210411;6862,01378478805
SOM;Somalia;40842,6825674836;38046,964376842;36117,7903668829;38024,4771207993;39814,7757801395;40464,109405689;40988,2149113958;41483,031133639;41470,9509044967;41727,24586314;42166,5530236631;42762,105762632;43147,1975311519;43363,9292214878;43787,6072318043;44344,0904784637;43170,9922732366;42093,3836467785;42161,7062586155;42233,2251081237;42412,5189796466;42625,4997164513;42924,454717806;43044,084892814;43290,7224376784;43460,7539364947;43542,7574511158;43540,372484139;43707,3260395126
SPM;Saint Pierre and Miquelon;18,9933300435463;19,2956782315992;18,9123427772122;11,7347136428301;12,0357684787248;9,44237737618104;9,42248968863547;7,44876032524425;9,26858116989379;11,1205711665032;11,4753496819519;11,5217116272797;11,2732860975415;12,5862994383804;12,6013036166574;12,6976010155176;12,0164997739457;12,4052920509519;12,4572294340052;13,138441178699;13,4692926179978;14,6634826900808;15,3669440372994;15,4190234632886;16,4564219280023;16,0211667700418;16,660361179839;12,4326355466881;12,2177929344004
STP;Sao Tome and Principe;40,7217152354311;42,2854462980115;42,7128870231627;42,7574235121703;44,5839694312899;45,4503122434627;46,0604972701622;46,6261139558575;46,8733525889884;47,7583383466255;48,2587629841682;49,5801326073939;52,1368242280327;54,3563047341615;55,1567110123033;56,8848366178358;57,5108724757064;59,253999672166;60,744712857303;63,226890986725;64,098815677722;272,306691766406;273,831264529324;276,314458186648;277,693531828863;279,386678442938;282,365328458657;285,190488032524;286,385078859636
SUR;Suriname;4446,34976226013;4519,59855329887;4608,24776099817;4476,52066567727;4479,26764445913;4554,00182882574;4625,36234834074;4545,18860708459;4620,05091891742;4686,83040850819;4629,02227423337;4895,69651513005;4914,79022859279;5075,83889699618;5260,3740778908;5262,44772749247;5266,33811022374;5220,89417427452;5256,27459826693;5337,16405429255;5442,43326002579;9690,01569525677;9778,28790070654;9704,53628501433;9771,33847653935;9752,36003305259;10853,1022225972;10834,5430181334;10794,5406243704
SVK;Slovakia;16045,2202421105;13814,7924192441;12449,1464229819;12939,2397504861;11944,6470421133;12016,4962079454;12333,8303616178;12342,2264638269;11670,1116271887;11269,3943501225;11089,6561882711;10425,0389474048;10133,8443095526;10203,0200819588;10166,3177873982;10463,0780702635;10742,2666148595;10554,2546977931;10492,0559559847;9545,0082917074;10092,6922730895;9777,54320126719;9448,24846458118;9732,53024121652;9393,95790616112;9814,28696371253;9792,20656190062;9898,35683221616;10161,9812114063
SVN;Slovenia;4543,2662372011;4192,041089808;3828,07012488417;3951,04211455716;3965,15130258409;4016,21821639048;4254,18284824865;4437,52592321481;4554,83108978109;4612,24844652049;4722,78693395355;5110,32049086121;5258,81337007997;5274,31601356301;5173,03669053655;5278,7673168729;5372,76355458059;5248,12777370801;5245,34673376895;4879,37628518404;4789,80266412503;6871,98845535018;6839,3834473596;6800,34047335398;6829,68565901428;6830,72622533077;5797,92105564145;5812,26244723761;5781,82302214048
SWE;Sweden;60073,3707050341;59093,6775731974;59159,9731630395;59596,1646699958;59677,8385173639;59619,884496626;59886,8456092922;60066,2272168315;59797,8357242246;59314,564049126;59698,1450714694;61600,1063737169;61784,4502013147;62110,9683716949;62310,287036301;60400,1350028429;61408,1640205245;60820,571399979;60412,1627398136;59913,2361243862;60362,8933085712;51321,9220053699;51017,3498389851;50306,9437792315;50421,926967649;50567,5682099613;46313,0696111218;46384,1662475252;46218,8293386269
SWZ;Swaziland;2060,01044664515;2145,91894662984;2180,41795301678;1931,37327813764;1979,62001430207;2001,78878663493;2079,42195576667;2085,12793838195;2026,44508943398;2082,03614941048;2060,73818667937;1912,28037229242;1928,12341748418;2049,06277981439;2065,48389553434;2087,58712610471;2017,80176482713;2049,38998173065;2029,9771080638;2000,90634750689;2004,99690450612;1964,8302956128;1983,7448461933;2050,50076475908;2036,42147529613;2014,2774007542;2017,92078894838;2058,20564749079;2075,82960872393
SYC;Seychelles;71,4411818842281;81,3853877829791;78,1172571059279;78,6767146795916;79,2752876214554;81,2424651703818;80,8934513863793;83,5731515537168;81,6123103472297;82,680100356492;107,376761694166;110,598340693576;108,725844872088;108,844886005401;131,935656853467;129,78805113994;134,971125983916;125,108935583328;123,495933408932;131,49317729695;120,446925824653;115,959845912533;121,51387566669;118,329914637874;126,381880811497;129,965147149362;144,21762684482;143,959973047071;149,023732130244
SYR;Syrian Arab Republic;14277,1206367849;14616,8085754445;15188,1945551577;15293,2217430922;16131,2465800946;16642,9713078422;17600,0822350422;18206,8581780262;18739,2396869493;18532,1245486897;19230,6342535822;17672,5887022142;18281,0367005844;18699,0092288845;21175,282069909;24173,7747649936;24610,7234655901;25478,6422681472;24435,4227755247;23736,1541338234;22981,4634212383;23571,3005937976;21460,1181781454;18030,7285716585;17442,3727635147;17235,0311229329;17694,8415209178;18352,1379015135;17569,2475634134
TCA;Turks and Caicos Islands;4,32190851837751;4,62682124150709;4,9682264980761;5,36047958632222;5,75831636879047;6,91845551349542;7,25084499226205;7,31360331873076;7,90414375159431;8,79132355921928;14,6897283220113;15,4553138376189;17,5702585975388;15,4246353913069;18,1714785755209;20,5290981883954;21,0263269850218;23,6217076742514;25,4880254550729;26,9554778297284;26,9726973545766;30,4405982962756;32,9391956235974;33,7727763602219;34,5739213040763;34,6627191421526;35,6403523845075;42,650131999221;41,7790426469822
TCD;Chad;18340,580853064;25150,1004535867;25916,577585831;26647,9093831197;27544,7824016861;28489,4407015919;29245,9395801351;30152,5948618505;31401,6739948662;31916,9976922899;32589,1798332532;43617,623045978;45291,4426458289;47208,7174667341;48881,0161616023;50328,8661213815;52615,1225841635;54916,8934041553;56357,1323982719;57995,980856685;61126,9278264789;72453,0878513562;75454,874169255;77736,7475308175;80460,2695265768;85382,0067125409;86906,1491583654;89993,8455428887;92441,1037971632
TGO;Togo;4860,233499778;4780,96741628945;4580,6746634452;4609,36730051671;4764,65643035483;4602,20328987532;4972,96093092909;5054,85716918887;5298,88113043973;5590,77778373662;5362,17594551698;3642,75793694377;3731,33424954884;3807,88012070736;3886,71442227075;4041,92380483993;4073,83112236898;4114,0972921313;4201,84347655757;4460,33944686588;4540,72412778733;4556,55114613136;5025,98949462011;5143,43678531925;5262,12838302254;5407,61519815731;5471,79224749845;5616,44785771452;5906,8411754354
THA;Thailand;143122,116375063;147698,4514389;151003,864965953;152518,331133613;153924,048367849;152672,916093439;155481,873129853;159442,797199034;153215,774898645;156956,829555991;154123,546296982;144814,721021142;147775,165347939;155566,326293002;163558,284423539;166063,21950685;167258,540233122;174696,078247145;177150,96359148;183202,705905997;190834,433820105;211840,588515937;216282,896549076;214320,523546972;209801,001383171;204272,107113438;176915,716837799;191384,0817905;191930,070968682
TJK;Tajikistan;6302,88929107619;6373,25461538952;6183,7830002002;5642,84259827131;5492,59763545583;5258,63124069819;4933,8855630861;4876,28382499335;4692,78697938702;4588,21739655142;4617,06006189802;4667,61518700867;4846,76430222191;5041,49801049568;5357,50946757904;5597,14452741174;5907,69074357568;6084,439272211;6936,39307970786;7334,12817310994;7449,19385505731;7711,46131708061;8242,0041316452;8642,43839261568;8960,18504921695;9352,21763047611;10041,2456516392;10605,5031782033;10793,1160382181
TKL;Tokelau;0,4268445643;0,42453612335;0,4230304843;0,4203016971;0,4197564396;0,4180675075;0,419114858;0,42121646565;0,4241483578;0,42323490275;0,42054989955;0,4133393072;0,404506713;0,39375358685;0,3834717219;0,375057887;0,36945677499;0,36598150879;0,3636903819;0,363415612;0,36499816385;0,36622233565;0,3680439517;0,3704345917;0,37439801845;0,377887718;0,3813852161;0,38316559155;0,3853462037
TKM;Turkmenistan;12670,4472558635;11989,3930997499;9495,67627846905;11559,0590033936;12397,5056739523;12509,6072547723;12099,0792932082;10647,7458258787;11265,4643963229;13671,2970148586;15120,5437401355;15817,153144882;17685,7872451005;20117,4421289531;21224,0301708843;21122,6779290639;22830,8560259926;23213,7076595251;24522,2206891283;21824,8195162281;23004,2840137914;24272,5890811122;26111,3363761531;26974,839107865;27494,8104341916;28132,0705466729;27913,1617002738;28017,7676805952;28167,0977282741
TLS;Timor-Leste;1049,61372772077;1146,72635906813;1126,02288661348;1151,56458685399;1222,84393779418;1246,88542187703;1271,18556401424;1252,81553285701;1284,97289385627;1187,83439796203;1254,41119932494;1468,19930015571;1474,95185237482;1505,94982411352;1393,79107187696;1556,74230168773;1705,82654972149;1800,09645164808;1884,77057987222;1897,38880460926;1837,55480281665;1916,80223210494;2025,44313393631;1989,41978296085;1991,85721849574;2148,25189017841;2099,72261358321;2047,18172900513;2058,8484920539
TON;Tonga;102,041767902012;101,942218163804;106,824228878842;106,199105731046;106,965305388404;101,788724285827;103,640190539838;104,962869671956;105,171675999479;106,876286827382;103,828270803257;103,402056972441;104,284528237536;106,168387606183;105,545724351053;106,22684760698;107,151873642081;105,563470816183;107,415704919312;109,157742255823;109,42139348526;116,032031387138;115,650715811367;115,064792483124;115,014743158747;117,16736767969;117,424928561593;116,399742259352;117,104449552087
TTO;Trinidad and Tobago;5109,33328378745;5293,38310398735;5363,03249854509;5061,81300847135;5468,81412630214;5493,95998706743;5882,75481322347;5859,46560142232;6958,49846059749;7941,32593323585;8120,09420749053;8974,39473047852;9698,54242770347;10533,7955102644;11502,2764297382;14310,6098551715;14696,2885105555;14629,9011805685;14713,3347726945;14400,4577604888;15633,6454472258;15612,2296263849;13758,2092757341;12730,2424926432;12952,7324049592;13127,0827012842;12903,9667417004;13203,9531599282;12891,0105839456
TUN;Tunisia;7709,45927024443;8176,77301153809;8383,51743212562;8775,07995570762;8656,70390876029;8837,72857357049;9348,35390592594;9227,7311106984;9623,11693344145;9987,89956195561;10353,1625947572;10499,6390645;10361,4502125526;10291,2322592648;10688,1666635057;11855,0766168332;12429,7022115331;12538,1624826324;13056,5485079682;13131,5625180354;13280,4090850586;13099,9008275989;13609,1602138826;13527,1745292406;14084,0980289849;14201,0031186508;14156,2741017816;14239,0953874826;14464,4570348077
TUR;Turkey;78289,5880041498;77562,512830832;79423,4826707876;82071,9653454036;79151,9219634045;80707,4943696616;83041,9412788222;83428,9573649114;83691,5077076298;84525,6672905972;84989,8784086985;81719,1050968707;81866,4563075913;83303,985840622;85663,4095445595;86254,3204613988;91005,366111639;93057,0419784429;98003,6732702059;99227,6364340466;102333,285924271;107482,694386377;108927,146062231;113840,807832185;117978,223282036;118260,011733382;123155,58691112;133344,272366378;136136,807020845
TUV;Tuvalu;4,2957051109;4,6225924018;4,6885833914;4,6191975564;4,708477115;4,7383553003;4,7687933978;4,8338507294;4,8731439819;4,9587898369;4,9888595445;5,0211699681;5,157438917;5,203127136;5,2477222825;5,289606603;5,337334947;5,4155197817;5,5074621877;5,5870193252;5,6240836215;5,7054799221;5,763396718;5,833503796;5,9029168391;6,0010317457;6,0646373888;6,1312401249;6,194167829
TWN;Taiwan_Province of China;30521,5503876843;30917,7181548797;30884,8235254467;31402,2186993839;31942,2264463331;32326,7173121395;32579,9395353929;31964,8595158397;31280,0072016524;30783,5654577869;31341,6260258634;30944,5765734493;31935,2627910653;32718,9904546463;33522,0795708903;33994,0701077125;32984,6064117601;31890,9678223672;31135,7993394608;30129,7492518696;30584,5702693681;31375,9293518389;30692,749378273;30596,3141505248;30368,0180106076;30544,7212676948;31123,9809908072;31448,0340080562;31069,6287254874
TZA;Tanzania_United Republic of;82342,6158427734;82646,5945326314;82725,0970677183;83308,4980507134;83603,0582197275;86966,6483302933;82278,1199682884;82170,7362140604;83666,1790321906;86408,2593007611;85853,909770076;88529,1899751882;90915,8761147558;93860,8580081707;94651,4827515246;96239,5111010725;96699,6267547674;95754,4539390952;97995,9830554104;98464,5881876829;99938,022269851;103548,902832053;104602,449413281;107002,529960667;109176,868534251;111669,675864697;124883,887998039;125453,106160891;125484,625641968
UGA;Uganda;30802,7792555416;31308,4936551392;31589,4826134006;32002,6315436274;31752,1431114104;32141,5230160504;32462,2669884236;33213,8573446386;33903,4552483333;34718,2092844841;34606,5132883502;34536,195568734;35164,039775129;35853,4947883292;36292,495923359;37119,6629646;37652,896954865;38296,7945953795;45583,1903578022;46253,582101978;47133,8965885928;48018,9051585622;48867,7692949966;49448,8965019455;50507,3068243585;51534,3660293842;52987,3275588231;54181,5756308193;55168,9061794627
UKR;Ukraine;180093,057896322;169257,816032187;154905,191257892;145175,613630941;134805,891985182;122054,882366914;110478,932896485;104109,483160076;94613,9297043475;90043,0292529091;86119,4008037717;86793,8743165311;88133,3061198022;88554,9177368718;88714,9097990252;94867,210106435;87959,0440334504;87818,7876566285;87285,3628330838;77087,7480396671;79716,2636575913;84217,1785705189;81599,5493037809;82699,0447483197;76234,9596253627;70894,5258685686;74181,2136190663;67918,5683648358;68466,8319296894
URY;Uruguay;26835,9993667882;28289,4810079155;29844,0541875161;30848,7648528007;31289,0938718072;31309,8936528482;32015,4191896954;31584,5215548414;30981,4430976237;31204,0388509454;30486,8962859375;30579,8690075103;31699,2782525406;32754,4582879909;33814,403539225;34177,6935528063;35426,612910429;34774,1178740104;36175,9605607412;35635,6607202465;33946,2264339231;33977,3662592889;33736,5609502626;33872,584304864;34292,7039490895;34303,0578465233;34360,4312112636;33459,78216841;32951,296026442
USA;United States;1092874,66600933;1103723,84918022;1116391,82708124;1118076,47254151;1137204,57332389;1223443,13218497;1239601,38202296;1269020,71449478;1262525,32319719;1260501,9271845;1287691,58931648;1215505,40452546;1198262,58874024;1209404,58513777;1232921,54856775;1237041,42547627;1260325,75196532;1269818,74426657;1256551,94049854;1208543,41566575;1227590,27116795;1198268,60109285;1175001,43379289;1196882,37167344;1207607,92571003;1200126,26346244;1266718,80136726;1265744,74485838;1290163,18511165
UZB;Uzbekistan;40638,7775338746;39745,6622702195;37783,6555842328;37122,7472346397;36887,5057669549;38055,0861827982;41568,8179497929;42486,7146602195;41485,9821004998;41421,5484939921;41535,6459433279;42101,4523273487;43923,6805292767;43921,2583231025;46120,7811497029;46106,2734282213;49268,3332853523;49619,7060994263;53138,445058776;52454,55508426;55088,0756456716;60402,4344223103;64300,8291337741;65506,577567132;66749,7906557493;67497,8713549143;67836,183505562;68209,7328712839;69306,4759502224
VCT;Saint Vincent and the Grenadines;53,707795420766;52,7772870327406;54,7138438450984;53,5872600903302;57,3529533965359;58,8617327755284;58,3752272787737;60,0612887764294;64,5282639216611;69,7186720632795;66,8124604056458;73,5608209632344;72,7174528244973;74,3196757248239;77,2457495840285;77,4858813809026;76,6752088594895;79,1729652925359;80,550192776441;90,599356063013;80,7647274855392;85,3109270065649;92,642122356886;85,1366186676149;86,3667268207466;85,2962243746811;85,0071185428091;76,6124143560619;76,2393268864518
VEN;Venezuela;195244,232702159;195389,762302113;196099,077563294;196516,818934976;197299,392117129;198351,546646091;200441,439513948;202479,734769112;206134,908871136;205570,746197826;208729,708210583;151335,719142351;151171,432704019;151998,500996483;154033,90885442;158666,266051767;156950,743131376;159661,950431227;160599,067194414;161080,51401938;154236,675262908;173236,708336216;182350,417753957;180844,494649879;181950,392466322;180805,4008749;113987,717225283;111912,899162465;111663,280975867
VGB;Virgin Islands_British;14,2914940941819;14,6696643990975;15,0240512542619;14,6608999757461;14,888086673955;15,0401720116031;15,9832551601169;16,1264915953332;17,3996324768409;19,3811436369891;23,4662462405043;23,835991264985;23,3358322843004;24,8476134090592;25,772417115471;26,2184660934701;25,9701412903495;26,7472594649202;27,943417935238;29,9999564248349;30,2015354675371;33,8265727758906;35,8567082248494;36,3975756941963;36,9789248041727;36,2759600885801;37,4877408828886;39,9516906734897;39,2805140907536
VIR;Virgin Islands_USA;75,376848445085;75,729423297705;76,19061805211;76,511683979505;77,026383359905;77,402366677905;77,673053372205;77,915215936205;78,039732815505;78,181135181605;78,315253485305;66,196328002805;66,239396982305;66,251490130005;66,322790160905;66,446255610905;66,505136511405;66,815747891705;66,847675479505;66,581462875305;66,519914893305;54,064085489205;53,489534782205;53,314760124205;53,420184608805;53,303828685705;53,374396996655;53,364355212655;53,347446562055
VNM;Viet Nam;90878,1007227901;93823,1171194264;95046,3880183054;96896,0777081497;99907,214454772;100908,205780674;104743,177222684;104962,277891529;109623,445246396;112061,671529474;113184,891641315;111481,900158601;119047,025722582;119193,828765526;125209,168040374;127039,063554551;128625,903219528;130249,913812346;131352,302815985;134199,785378219;149589,558096514;153886,280513309;155025,533476329;161639,245172313;162247,970244829;171106,617798011;167634,136432275;169097,753674232;176651,742587931
VUT;Vanuatu;385,813560830656;397,556340140624;418,174460715677;443,216004398978;448,854985135608;450,302912329989;454,482414283383;460,085442824041;464,390749956252;470,045636222062;450,635404380522;426,966202979063;427,057730360396;443,818125404356;449,766355758907;459,84767958635;466,015100165073;546,28281151792;553,491689156021;522,359811709124;537,082921620483;559,921508701908;555,670800573629;554,458644946069;557,616054404472;561,408896595783;557,247689096654;572,103645260906;570,416612972742
WLF;Wallis and Futuna;15,182797713499;15,233522204344;15,371516944044;15,392694842124;15,411619898199;15,40037336172;15,450578343055;15,44110074458;15,45437857181;15,48356590064;15,573820728075;15,51492873665;15,591734404415;15,62106827891;15,605730481155;15,59322348267;15,58797917454;15,569182738505;15,525031911885;15,493024171225;15,43827608041;15,353725596915;15,30391719901;15,2704111352615;15,2195388335865;15,1492857447865;9,4375705315215;9,4160562258915;9,4003000776115
WSM;Samoa;290,512354092438;289,997515842348;285,387322696192;289,780474504623;291,786046153845;288,328443213448;288,244240647901;289,632853491365;294,65597059862;292,190880869395;290,503978287765;304,434164179264;304,945215655393;307,940851596725;310,194932978915;311,060277530434;311,276669706669;303,128193887745;302,619085177967;311,323208799998;323,402693173592;348,916497587257;343,480278511705;347,314610221933;353,513520449962;376,688599222832;359,397828424047;370,633244880035;372,112812232132
YEM;Yemen;7794,38063825187;7908,60216534544;8182,37293898035;8423,80175444628;8887,4527321506;9470,02909430151;10014,6662914632;10670,3286426175;11267,4098582576;12186,3739427315;13342,4595564477;14119,5521559914;14846,4615423952;16555,7288294461;17380,1445334946;18737,2696297614;20227,8204493605;21210,6434925365;21406,1509499867;19073,2217392147;19282,7366173302;18811,8735340768;18428,6048885773;20329,4782404639;20610,0394838844;17540,0693477829;17252,5886616376;17614,9951471745;18560,1616344619
ZAF;South Africa;77801,9661520347;77864,9288094314;77285,0981430051;76910,2059247796;78758,7378545446;80443,4666472158;81997,7558704008;83449,9889543497;84196,273707439;83828,8323902829;81541,5852844505;85292,0259933786;87969,508659906;90981,7973426826;94594,2915597519;96948,865691782;95271,6455983263;99951,339752654;100271,967922078;103471,998693983;102818,702147203;104366,359233003;105817,538784067;107756,800262768;108612,774825662;107605,876048149;107160,431744165;111095,178574091;110973,875397336
ZMB;Zambia;42792,3491758288;43022,19937957;43007,0087593724;42850,8284247674;42472,6040338433;42129,659453783;36655,2984802949;37255,153033413;36480,6693502151;37168,6899684999;34208,3296665972;38318,0998377383;39116,6371334332;41914,4889918338;42585,8515490035;43985,4338995774;42504,3385828955;43176,3314909717;44986,849955075;44450,0860446392;48009,8622148144;62564,6996287276;64659,4971547469;65265,0308569711;65948,2207499367;69639,3035012341;68264,0574671514;69489,2616469269;67302,8770383357
ZWE;Zimbabwe;27678,2535047627;25842,4570785545;26632,6433072615;23832,8337226898;24425,8062175484;24505,1064947086;26955,7961544432;26893,1989500955;27571,8220650292;29500,72302255;29861,1210525179;29424,010898189;27788,7661517662;26993,3177298147;26010,5488850763;26309,9084550693;26802,9855234925;27400,0421055779;26731,0509027919;28104,2651287845;28263,9096591735;28706,2771736642;28886,8873798356;29118,8595510838;26409,0209481001;27543,1755663248;27508,1420089276;27523,0426396998;28202,1529606892
